지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
201,강화,10/27/2018,9.1,4.1,12,,3.3,52.3
201,강화,10/28/2018,7.9,2.9,12.3,10,1.4,82.9
201,강화,10/29/2018,6.9,1.7,12.5,,0.9,65
201,강화,10/30/2018,6.1,-0.1,10.9,0.1,0.7,60
201,강화,10/31/2018,7.2,1.6,12.3,0.4,0.7,59.3
201,강화,11/1/2018,7.7,1,15,,0.7,66.6
201,강화,11/2/2018,9.3,2.5,17.8,,0.7,73.1
201,강화,11/3/2018,9.5,2,17.4,,1.3,71.5
201,강화,11/4/2018,10,1.8,18.8,,0.9,72
201,강화,11/5/2018,11.4,4.9,18.2,,0.9,75.1
201,강화,11/6/2018,11.1,7.1,16.6,,1,80.9
201,강화,11/7/2018,11.7,9.9,13.8,3,1,88.4
201,강화,11/8/2018,12,10.7,16.4,41,2.9,91.3
201,강화,11/9/2018,11.9,8.3,16.1,0.5,3.8,73.3
201,강화,11/10/2018,9.5,4.6,16,,1.3,79.1
201,강화,11/11/2018,6.5,3,9.7,0,0.9,68.4
201,강화,11/12/2018,7,1.1,13.3,,1.2,64.4
201,강화,11/13/2018,6.9,1.2,14.2,,1,59.5
201,강화,11/14/2018,8,2.4,15.1,,1.1,67.1
201,강화,11/15/2018,7.3,1.7,14.8,,1,71.1
201,강화,11/16/2018,6.9,2.4,12.9,,1.2,72.1
201,강화,11/17/2018,4,-2.2,9.4,,1.2,51.9
201,강화,11/18/2018,4.6,-0.8,10.6,,1.1,61.6
201,강화,11/19/2018,4.9,0.8,11.5,0,0.9,68.4
201,강화,11/20/2018,6.9,-1.8,11.7,2,2.2,57.8
201,강화,11/21/2018,5.8,0.4,9.1,0.1,1.8,50.4
201,강화,11/22/2018,1.5,-3.8,6.6,,1.6,45.4
201,강화,11/23/2018,1.1,-5.5,6.2,,0.9,42.3
201,강화,11/24/2018,2.4,0.3,4.3,11.5,1.5,81.1
201,강화,11/25/2018,4,-0.9,10.3,,1.1,85.4
201,강화,11/26/2018,5.8,0.3,13,,1.1,82.9
201,강화,11/27/2018,7.5,1.6,13.2,,1.4,64.4
201,강화,11/28/2018,3.6,-0.9,9.4,,1.5,35.8
201,강화,11/29/2018,2,-2.1,6.3,,0.9,51.5
201,강화,11/30/2018,1.2,-4.2,6.9,,1,59.9
201,강화,12/1/2018,3.3,-1.5,10.7,,1,61.3
201,강화,12/2/2018,7.1,-0.9,11.8,,1.4,58
201,강화,12/3/2018,10.6,7.8,13.2,4.5,1.4,87
201,강화,12/4/2018,5.9,-0.7,9.8,2,2.1,67
201,강화,12/5/2018,-0.8,-4.3,1.6,,2.1,40.4
201,강화,12/6/2018,1.3,-2.4,5.9,,1.7,53.4
201,강화,12/7/2018,-7.4,-10.5,-1.8,,2.4,44.4
201,강화,12/8/2018,-8.3,-11,-4.4,,2.1,39.5
201,강화,12/9/2018,-7.7,-13.5,-2.2,,1.5,40.8
201,강화,12/10/2018,-3.7,-9.5,2.9,,1.5,49.3
201,강화,12/11/2018,-0.1,-3.4,4.7,,1.8,52.9
201,강화,12/12/2018,-2.4,-6.7,1.8,,1.9,41.1
201,강화,12/13/2018,-2.2,-7,2.8,0.5,1.8,60.3
201,강화,12/14/2018,-5.5,-9.7,-0.1,,1.4,53.6
201,강화,12/15/2018,-3.8,-10.6,2.2,,1,58.8
201,강화,12/16/2018,-0.2,-4.4,1.7,0.5,1,77.8
201,강화,12/17/2018,1.3,-4.1,6.1,,1.7,60.3
201,강화,12/18/2018,0.9,-6.1,8.1,,1.4,72.6
201,강화,12/19/2018,1.8,-3,8.8,,1.1,62.5
201,강화,12/20/2018,1,-4.2,8.5,,1,61
201,강화,12/21/2018,3.5,-2.4,8.7,0,0.9,58.5
201,강화,12/22/2018,4.5,0.8,9,,1.4,65.6
201,강화,12/23/2018,2.1,-6.2,7.4,,2.4,42
201,강화,12/24/2018,-3.7,-8,2.2,,1.2,51.8
201,강화,12/25/2018,0.5,-5.8,5.7,,1.4,66.8
201,강화,12/26/2018,-2.7,-7.8,3.1,,2.1,37
201,강화,12/27/2018,-10,-12.2,-7,,2.5,35
201,강화,12/28/2018,-10,-14.3,-5.3,,1.8,38
201,강화,12/29/2018,-7.4,-12.8,-2.8,,2.1,33.6
201,강화,12/30/2018,-8.5,-13.2,-2.4,,1.5,48
201,강화,12/31/2018,-7,-13.7,0.2,,1.2,52.9
201,강화,1/1/2019,-6.1,-11.2,0.1,,1.9,63.5
201,강화,1/2/2019,-5.9,-11.2,-0.1,,1.2,53.1
201,강화,1/3/2019,-4.3,-11.4,2.9,,1.2,51.1
201,강화,1/4/2019,-2.5,-9.2,3.7,,1.4,72.8
201,강화,1/5/2019,-3.4,-7,1,,1.9,35.6
201,강화,1/6/2019,-4.2,-8.7,1.8,,1.3,49.6
201,강화,1/7/2019,-2.4,-9.4,3.2,,1.4,58.5
201,강화,1/8/2019,-3.8,-7.5,1,,2.4,38.4
201,강화,1/9/2019,-6.2,-12.2,-0.7,,1.4,39
201,강화,1/10/2019,-1.6,-6.7,2.8,,1.1,63.5
201,강화,1/11/2019,0.5,-3.9,6,,0.8,69.9
201,강화,1/12/2019,1.2,-4.4,6.5,,1.1,59.8
201,강화,1/13/2019,-0.4,-6.4,6.9,,1.4,66.9
201,강화,1/14/2019,-0.6,-5.2,4.2,,0.5,78.9
201,강화,1/15/2019,-2.7,-7.1,2.1,,2.7,62.4
201,강화,1/16/2019,-6,-12.6,-1.7,0,1.8,54
201,강화,1/17/2019,-0.7,-5.9,4.4,,1.9,47.5
201,강화,1/18/2019,-2,-8,5.5,,1.1,59
201,강화,1/19/2019,2.2,-3.3,7.8,,1.2,74.5
201,강화,1/20/2019,-1.9,-7.7,3.9,,2.8,40.9
201,강화,1/21/2019,-1.6,-9.6,5.3,0,2.5,67.4
201,강화,1/22/2019,0.5,-6.3,6.7,,1.8,73.6
201,강화,1/23/2019,1.4,-4.9,7.5,,2.2,51.6
201,강화,1/24/2019,-1.4,-7.8,5,,1.6,39.1
201,강화,1/25/2019,-1.1,-6.3,2.5,,2.5,26.4
201,강화,1/26/2019,-2.5,-5.8,2.9,,2.7,34.6
201,강화,1/27/2019,-0.7,-9.8,4.5,,2.4,63.3
201,강화,1/28/2019,1.1,-4.8,4.4,0,3,38.1
201,강화,1/29/2019,-1.8,-8.6,4.8,,1.8,47
201,강화,1/30/2019,0.9,-4.9,5.9,,1.7,65.8
201,강화,1/31/2019,-3.3,-7.9,1.8,,2.3,25.4
201,강화,2/1/2019,-3.7,-10.5,2.3,,1.6,59.1
201,강화,2/2/2019,2,-6.8,6.9,0,1.7,63.4
201,강화,2/3/2019,2.8,0.7,4.7,16,2.4,86.9
201,강화,2/4/2019,-1.4,-5.2,2.1,,2.4,44.9
201,강화,2/5/2019,2,-5.5,8.9,,1.8,44.4
201,강화,2/6/2019,3.9,-2.5,8.6,,1.6,67.4
201,강화,2/7/2019,-3.5,-8.8,4.4,,2.6,44.9
201,강화,2/8/2019,-7.2,-11.2,-3.4,,1.7,34.1
201,강화,2/9/2019,-5.3,-10.3,-1.9,,2.2,30.9
201,강화,2/10/2019,-5.2,-10,-2.4,,1.9,34.1
201,강화,2/11/2019,-3.5,-9.9,2.2,,1.9,39.4
201,강화,2/12/2019,-1,-6.2,3.2,0,1.8,44.5
201,강화,2/13/2019,-2.9,-8.2,1.9,,2.2,28.3
201,강화,2/14/2019,-2.5,-9.2,3.5,,1.7,33.4
201,강화,2/15/2019,-1.4,-4.3,1.2,1.5,1.5,75.4
201,강화,2/16/2019,-2.6,-6.5,0.9,0,2.1,58.4
201,강화,2/17/2019,-2.4,-8.2,3,,2.1,55.6
201,강화,2/18/2019,-0.7,-7.4,4.6,,1.2,58.4
201,강화,2/19/2019,1.4,-1.5,5.2,0.5,1.5,76.4
201,강화,2/20/2019,1.8,-2.3,5.1,,2.2,66.6
201,강화,2/21/2019,1.3,-4.6,7.7,,1.5,63.9
201,강화,2/22/2019,1.7,-5,10.2,,1.5,65
201,강화,2/23/2019,4.4,-2.3,13.3,,1.7,48.3
201,강화,2/24/2019,2.9,-3.2,10.6,,2.2,64.5
201,강화,2/25/2019,3.6,-0.9,10.5,,1.7,59.6
201,강화,2/26/2019,4.1,-3.9,10.3,,1.8,39.6
201,강화,2/27/2019,5.3,0.6,11.8,,1.9,47.1
201,강화,2/28/2019,5,-2,12.2,,1.6,46.8
201,강화,3/1/2019,4.6,-2.4,11.3,,2,53.4
201,강화,3/2/2019,5.6,-2.6,13.6,,1.3,47.3
201,강화,3/3/2019,7.4,-1.2,14.3,,1.5,46.4
201,강화,3/4/2019,7.5,2.2,15.1,,2.2,59.8
201,강화,3/5/2019,6.1,3.1,12.3,,1.8,81.6
201,강화,3/6/2019,6.2,0.7,11.9,,1.3,72.6
201,강화,3/7/2019,5.6,0.3,12.5,,2.6,50.9
201,강화,3/8/2019,2.9,-3.3,9.6,,2.1,54
201,강화,3/9/2019,4.1,-3.6,12.2,,1.4,54.6
201,강화,3/10/2019,8.9,2.9,14.8,,2,35.4
201,강화,3/11/2019,4.2,-1.1,8,0,2,73.9
201,강화,3/12/2019,4.4,0.1,9.2,,3,52.9
201,강화,3/13/2019,3.7,-0.4,8.5,,3.8,39.6
201,강화,3/14/2019,3.2,-4.6,8.9,,1.8,58
201,강화,3/15/2019,3.7,-2,10.3,0.5,1.4,76.6
201,강화,3/16/2019,3.6,-2,8.1,,2.5,74.8
201,강화,3/17/2019,5.5,-1,11.1,,2.7,67.4
201,강화,3/18/2019,4.4,-2.6,11.5,,1.8,55.6
201,강화,3/19/2019,6.1,-0.3,12.9,,1.3,64
201,강화,3/20/2019,7.5,2,13.6,15,1.8,88.3
201,강화,3/21/2019,7,2.1,11.7,2,2.9,73.9
201,강화,3/22/2019,3.1,-2,8.3,,2.6,39.9
201,강화,3/23/2019,3.3,-3.5,9,0.2,2.3,54.6
201,강화,3/24/2019,4.7,0.5,8.4,,3.7,56.5
201,강화,3/25/2019,7.2,2.4,10.6,,2.7,73
201,강화,3/26/2019,8.9,3.1,15,,2.7,71.3
201,강화,3/27/2019,9.7,3.2,13.9,,3.3,77.5
201,강화,3/28/2019,8.1,4,13.1,0,3,46.8
201,강화,3/29/2019,7.7,3.9,12.1,0.5,3.2,38.8
201,강화,3/30/2019,4.8,2.9,8.7,2.5,3.5,75.1
201,강화,3/31/2019,5,1.9,9.3,,3.7,45.6
201,강화,4/1/2019,5.9,-0.8,10.3,,3.2,44
201,강화,4/2/2019,6.6,-1.2,11.6,,3,42
201,강화,4/3/2019,6.8,-1,12.3,,3.2,50.6
201,강화,4/4/2019,7.5,0.1,12.5,,3.7,63.4
201,강화,4/5/2019,10.7,6.1,17.6,,3.8,46.8
201,강화,4/6/2019,8.7,3,11.5,0.1,1.4,46.6
201,강화,4/7/2019,11,1.3,18.1,,2.1,41.1
201,강화,4/8/2019,11.6,5.1,17.1,,2.7,24.6
201,강화,4/9/2019,8.8,5.3,14,9.5,3.3,52.4
201,강화,4/10/2019,6.5,3.9,11.2,3.5,2.5,79.9
201,강화,4/11/2019,7.4,1.5,14.2,,2.4,76.1
201,강화,4/12/2019,9,1.6,15.9,,2.6,68
201,강화,4/13/2019,9.7,2.5,15.9,,1.9,43.4
201,강화,4/14/2019,8.9,4.9,14.9,1,2.7,57.5
201,강화,4/15/2019,9.7,2.4,16,,2.6,47.5
201,강화,4/16/2019,12.1,4.5,19.9,,1.6,38.5
201,강화,4/17/2019,12,4.8,18.8,,2.2,51.5
201,강화,4/18/2019,10.1,6.8,14.7,0,2,84.3
201,강화,4/19/2019,12.5,6.8,19,,1.8,68.9
201,강화,4/20/2019,12.1,7.5,16.9,0.5,1.8,79.5
201,강화,4/21/2019,12.8,8.9,18,0.1,2,83.3
201,강화,4/22/2019,16,7,25.5,,1.6,65
201,강화,4/23/2019,17.3,10.3,23.7,,1.5,64.3
201,강화,4/24/2019,16.4,12.3,22.5,2,2.3,77.1
201,강화,4/25/2019,12.5,8.7,16.9,8.5,2.5,79.8
201,강화,4/26/2019,8.6,6.1,10.9,3,2.9,74
201,강화,4/27/2019,11,2.8,17.3,,2.5,56.8
201,강화,4/28/2019,12.2,8.6,16.3,0.1,2.3,54.6
201,강화,4/29/2019,11.8,6.7,17.5,,1.2,60.6
201,강화,4/30/2019,13.8,6.6,20.4,,2.3,60.3
201,강화,5/1/2019,16.2,8.8,21.6,,2.8,49.8
201,강화,5/2/2019,16.2,8.3,24,,3.3,36.6
201,강화,5/3/2019,13.9,6.8,21.8,,2.2,61.5
201,강화,5/4/2019,15.3,7.7,23.6,,1.9,64.8
201,강화,5/5/2019,15.7,8.4,24.3,,2.4,54.3
201,강화,5/6/2019,14.4,9.8,19.3,,3.1,21.6
201,강화,5/7/2019,12.5,5.5,18.1,,3,52.5
201,강화,5/8/2019,12.8,6.5,18,,2.9,73.1
201,강화,5/9/2019,13.5,8.3,18.1,,3.2,68.4
201,강화,5/10/2019,14.5,8.1,21.6,,2.4,69.8
201,강화,5/11/2019,15.8,9.3,24.4,,2.4,59.3
201,강화,5/12/2019,17.6,8.4,25.8,,1.9,44.4
201,강화,5/13/2019,15.5,11.5,21.2,0,1.8,53.4
201,강화,5/14/2019,16.3,8.6,23.3,,1.8,61.3
201,강화,5/15/2019,16.7,11.1,23.3,,1.9,70
201,강화,5/16/2019,20,12.6,26.8,,1.5,61.8
201,강화,5/17/2019,20.5,13.3,26.4,,1.2,60.6
201,강화,5/18/2019,21,15,26.3,0.5,2.3,60.9
201,강화,5/19/2019,18.6,17.2,20,26,1.5,91.5
201,강화,5/20/2019,15.5,11,19.4,5,3.5,66.1
201,강화,5/21/2019,16,11.8,21.2,,3.6,70
201,강화,5/22/2019,16.6,10,22,,3.1,66
201,강화,5/23/2019,17.5,11.1,25.4,,2,69
201,강화,5/24/2019,20.6,12.6,29,,2,65.4
201,강화,5/25/2019,20.1,14.3,25,,1.5,70.6
201,강화,5/26/2019,22.6,16,27.8,,2.4,54.3
201,강화,5/27/2019,17.9,14.5,22.7,11.5,2.6,77.9
201,강화,5/28/2019,17,11.9,21.3,,3.4,60.8
201,강화,5/29/2019,17.9,11.8,23,,2.5,63
201,강화,5/30/2019,17.9,11.6,22.4,0,3.5,65.1
201,강화,5/31/2019,17.5,13.8,21.1,,3.4,66
201,강화,6/1/2019,16.2,12.3,20.2,,2.3,75.3
201,강화,6/2/2019,18,10.9,24.4,,1.9,60.4
201,강화,6/3/2019,19.7,13,26.9,,1.7,64.5
201,강화,6/4/2019,19.1,14.3,24,,2.5,73.4
201,강화,6/5/2019,18.6,15.9,22.7,,1.9,84.4
201,강화,6/6/2019,19.1,15.8,22.1,3.5,1.6,84.8
201,강화,6/7/2019,19.5,16.8,24.2,24,3.8,75.6
201,강화,6/8/2019,19.6,14.1,24.9,,1.7,68.6
201,강화,6/9/2019,19.4,17.3,23.8,0,1.4,78.3
201,강화,6/10/2019,18.6,15.6,22.4,2.5,2.4,72
201,강화,6/11/2019,19.4,15.3,24.4,,2.2,59.9
201,강화,6/12/2019,19.3,13.8,24,,2.3,73.5
201,강화,6/13/2019,20.3,13.7,26.8,,1.8,67
201,강화,6/14/2019,20.5,16,25.9,,1.7,73.5
201,강화,6/15/2019,22,17.1,26.6,,2.3,62.5
201,강화,6/16/2019,20.5,16.7,25.7,,2.5,65.4
201,강화,6/17/2019,19.2,16.4,22.8,,2.7,77.3
201,강화,6/18/2019,19.2,16,23.3,10,1.7,85.6
201,강화,6/19/2019,20.4,18.5,24.8,0.1,2.4,85.5
201,강화,6/20/2019,21.1,18.9,25.2,,2.3,79.6
201,강화,6/21/2019,20.6,17.5,24.8,0.3,2.2,82.1
201,강화,6/22/2019,22.9,17.4,28.3,,2.2,56.5
201,강화,6/23/2019,22.9,15.2,28.8,,2.3,52.5
201,강화,6/24/2019,22.4,16.5,27.3,,2.5,65.9
201,강화,6/25/2019,22.6,15.7,29,,2,67.5
201,강화,6/26/2019,22.4,17,27.9,0,1.2,71
201,강화,6/27/2019,24,20.5,29.1,0.5,1.8,73
201,강화,6/28/2019,22.6,20,26.8,0,1.7,77.8
201,강화,6/29/2019,22.4,20,26,2.5,0.8,81.6
201,강화,6/30/2019,22.2,19,25.8,0,2.7,83.3
201,강화,7/1/2019,22.3,17.5,26.2,,2.7,75.6
201,강화,7/2/2019,22.2,19.4,26.4,,3.2,82.9
201,강화,7/3/2019,22.7,18.8,26.2,,1.9,78.8
201,강화,7/4/2019,22.3,17,27.4,,2.5,78.8
201,강화,7/5/2019,23.9,17.2,30.7,,1.7,64.6
201,강화,7/6/2019,26.9,19.6,34.4,,2,54.5
201,강화,7/7/2019,25.7,22.3,30.6,,3.3,51.8
201,강화,7/8/2019,24,20.5,29.4,,2.6,54.4
201,강화,7/9/2019,24.2,18,29.9,,2.6,54.8
201,강화,7/10/2019,21,18.8,24.2,4.5,3.4,69.9
201,강화,7/11/2019,20.9,18.9,22.7,0.5,2.9,78
201,강화,7/12/2019,22.3,18.5,25.5,,2.4,80.3
201,강화,7/13/2019,23,20.1,26.6,0.1,2,82.5
201,강화,7/14/2019,23.3,19.7,28.5,,1.9,81.3
201,강화,7/15/2019,22.7,19.7,26.3,0,1,83.5
201,강화,7/16/2019,22.9,20.4,27.9,1,1.5,84.1
201,강화,7/17/2019,23.9,20.1,28.5,0.1,1.2,78.3
201,강화,7/18/2019,25.3,20.5,31.6,,1.9,71.3
201,강화,7/19/2019,27.3,20.2,35,,1.6,66.9
201,강화,7/20/2019,28.1,25.4,31.4,0.5,3.2,67.1
201,강화,7/21/2019,24.8,23.2,28,1.5,2.6,86.4
201,강화,7/22/2019,24.6,21.8,29.1,,2.7,86.6
201,강화,7/23/2019,26,21.5,30.6,0,2.1,83.8
201,강화,7/24/2019,25.3,24.3,26,3,2.1,89.6
201,강화,7/25/2019,25.1,24.6,26,43.5,1,92
201,강화,7/26/2019,24.3,23.1,25.7,108.5,1.9,94.3
201,강화,7/27/2019,27.2,24.3,32.2,0.2,1.4,82.6
201,강화,7/28/2019,25.7,24,27.2,84.5,3.6,89.6
201,강화,7/29/2019,26.6,25.4,28.2,0.5,4.8,83.1
201,강화,7/30/2019,26.2,24.5,27.6,24.5,5,88.3
201,강화,7/31/2019,25.8,24.3,27,35,2.8,88.5
201,강화,8/1/2019,24.8,22.4,26.7,8.5,1.5,90.1
201,강화,8/2/2019,26.9,23.2,31.2,,1.2,82.8
201,강화,8/3/2019,27.6,22.7,33.4,,1.4,77.4
201,강화,8/4/2019,27.9,22.7,32.8,,1.5,77.3
201,강화,8/5/2019,29.1,24,34.5,,1,74.9
201,강화,8/6/2019,30.1,25.5,34.2,,1.4,68.1
201,강화,8/7/2019,26.9,24.2,29.2,0,1.5,73.8
201,강화,8/8/2019,27,23.9,30.3,,1.6,83.9
201,강화,8/9/2019,27.3,23,31.9,,1.4,79.8
201,강화,8/10/2019,29.5,23.9,34.6,,1.5,74.1
201,강화,8/11/2019,29.5,24.1,34.9,9.5,3.2,61.6
201,강화,8/12/2019,26,23.9,29.1,70,1.5,90.6
201,강화,8/13/2019,26.7,22.6,32.4,31.5,1.7,84.8
201,강화,8/14/2019,28.9,24.4,33.7,0.5,1.1,78.1
201,강화,8/15/2019,25.5,22.6,27.7,1,2.4,80.1
201,강화,8/16/2019,25.8,22.2,29.8,0.5,2.5,82.1
201,강화,8/17/2019,24.8,21,28.7,,2.3,74.9
201,강화,8/18/2019,24,20,28.1,,1.8,75
201,강화,8/19/2019,24.5,19.3,30.4,,1,72.3
201,강화,8/20/2019,26,21.1,31.2,,1.4,71.1
201,강화,8/21/2019,25.3,22.7,30.1,0.3,1.2,77.5
201,강화,8/22/2019,25.3,21.6,29.7,,1.6,76.6
201,강화,8/23/2019,24.4,18.6,28.7,,1.8,65.6
201,강화,8/24/2019,22.9,18.8,27.5,,1.5,74.8
201,강화,8/25/2019,23.3,18.1,28,,1.6,77.1
201,강화,8/26/2019,24.3,19,29.2,,1.2,77.6
201,강화,8/27/2019,24.5,21.3,27.9,0.5,1.4,77.9
201,강화,8/28/2019,24.6,20.5,28.5,,2.3,79.4
201,강화,8/29/2019,24.8,19.8,28.9,0,2.5,73.4
201,강화,8/30/2019,22.3,18.1,26.3,0.1,2.4,69.8
201,강화,8/31/2019,22.1,16.3,28.1,,1.7,72.8
201,강화,9/1/2019,22,16.7,27.4,,1.1,75.4
201,강화,9/2/2019,22.3,16.6,29.8,,1.2,72.6
201,강화,9/3/2019,23.2,19.2,28.1,0.4,1.4,76.3
201,강화,9/4/2019,22.2,20.6,24.7,34,2,89.3
201,강화,9/5/2019,22.5,21.3,25.8,37.5,1.3,94
201,강화,9/6/2019,23.6,21.2,26.9,31,1.4,91.3
201,강화,9/7/2019,24.8,22.1,29.1,10,6.5,82.5
201,강화,9/8/2019,23.7,20.9,26.5,,2.5,86
201,강화,9/9/2019,24.3,20.3,30.1,0,1.1,85.9
201,강화,9/10/2019,21.9,20.3,23.8,216.5,2.5,93.8
201,강화,9/11/2019,23.6,20,28.1,0.5,3.4,74.4
201,강화,9/12/2019,19.3,16.4,21.9,28,2.4,83.3
201,강화,9/13/2019,21.9,17.4,27.6,0.5,1.8,74.8
201,강화,9/14/2019,21.7,19.5,24.7,1,0.9,91
201,강화,9/15/2019,22.9,19.3,28,,1.7,79.9
201,강화,9/16/2019,23,18.3,29.1,,1.9,64.3
201,강화,9/17/2019,21.3,14.2,27.3,,1,64.9
201,강화,9/18/2019,20.3,16.1,23.2,,2.5,45.9
201,강화,9/19/2019,17.5,9.6,24.5,,1.8,53.4
201,강화,9/20/2019,18.3,13,22.3,,1.5,64.6
201,강화,9/21/2019,18.2,16.3,21.3,,1.3,76
201,강화,9/22/2019,19.2,16.3,21.3,,3.5,64
201,강화,9/23/2019,19.2,15.2,24,,2.6,57.3
201,강화,9/24/2019,18.2,11.8,24.2,,1.9,74.8
201,강화,9/25/2019,18.4,13.1,25.3,,1.2,80
201,강화,9/26/2019,20.5,15.1,27.4,,1.2,77.4
201,강화,9/27/2019,21.9,18,27.1,,1.1,71.5
201,강화,9/28/2019,21.5,16.9,27.4,,1.6,74
201,강화,9/29/2019,20.1,13.6,26.9,,1.6,76.8
201,강화,9/30/2019,19.5,14,26.5,,1.2,86
201,강화,10/1/2019,21.4,15,28,,1.1,83.3
201,강화,10/2/2019,21.4,18.9,25.3,7,2,88.6
201,강화,10/3/2019,23.2,19.7,28.3,0.3,2.7,70.9
201,강화,10/4/2019,20.8,16.9,26.1,,1.9,84
201,강화,10/5/2019,17.4,13.1,20.4,0.3,2.4,74.9
201,강화,10/6/2019,16.8,12.6,21.9,,2.4,64
201,강화,10/7/2019,14.6,12,17.7,15.5,1.4,93.6
201,강화,10/8/2019,14.4,8.9,19.2,,2.1,63.5
201,강화,10/9/2019,12,6.3,19.7,,1.3,65.6
201,강화,10/10/2019,14.4,8.6,19.7,0,1,74.1
201,강화,10/11/2019,18.1,11.7,24.7,,2,68.8
201,강화,10/12/2019,17.5,13,22.6,,3.9,56
201,강화,10/13/2019,15.5,10.7,21.6,,1.9,66.9
201,강화,10/14/2019,13.1,7.7,17.7,,2.2,58
201,강화,10/15/2019,12.4,4.6,19.6,,1.3,66.8
201,강화,10/16/2019,12.8,7,19.6,,1.3,72.4
201,강화,10/17/2019,13.5,8.3,20.8,,1.2,66
201,강화,10/18/2019,15.8,9.5,23.3,,1.8,70.1
201,강화,10/19/2019,15.6,9.9,21.4,,1.5,75.9
201,강화,10/20/2019,14.1,9.4,21.3,,1.2,80.8
201,강화,10/21/2019,15.2,9.3,22.7,,1.1,75.6
201,강화,10/22/2019,16.2,11.1,23.3,,1.2,72.8
201,강화,10/23/2019,15.8,11.5,20.4,,1.3,72.3
201,강화,10/24/2019,17.7,12.6,23.1,,2.6,57.8
201,강화,10/25/2019,15.8,10,21.4,,2.6,65.6
201,강화,10/26/2019,8.6,4.1,13.2,,1.6,68.3
201,강화,10/27/2019,9.7,2.7,16.7,,1.3,74.5
201,강화,10/28/2019,13.4,6.9,17.5,2.5,2.4,72.9
201,강화,10/29/2019,11.4,5,17.4,,1.9,67.8
201,강화,10/30/2019,9.5,3,16.4,,1.5,78.4
201,강화,10/31/2019,14.8,7.3,19.4,,2.5,86
"		102",백령도,1/1/2016,5,2,6.7,,7.2,68.5
"		102",백령도,1/2/2016,7,6,8.4,,5.3,82.9
"		102",백령도,1/3/2016,5.5,3.9,7,,2.3,84.8
"		102",백령도,1/4/2016,0.7,-1,3.9,,3.1,56.5
"		102",백령도,1/5/2016,-0.6,-2.1,1.4,,2.3,54
"		102",백령도,1/6/2016,1,-0.8,2.1,,5,56.1
"		102",백령도,1/7/2016,-1.5,-2.2,-0.3,0,4.3,54.6
"		102",백령도,1/8/2016,-0.4,-1.3,2.2,0,4.3,52
"		102",백령도,1/9/2016,0.4,-1.7,3.1,,4.6,53.6
"		102",백령도,1/10/2016,0.2,-1.9,3.1,,3.4,56.1
"		102",백령도,1/11/2016,-3.3,-4,-1.8,,2.6,56.9
"		102",백령도,1/12/2016,-3.3,-4.2,-2.2,0,4.3,59.1
"		102",백령도,1/13/2016,-1.8,-3.4,0.6,0,5.8,53.3
"		102",백령도,1/14/2016,-2.1,-4.5,0.7,3.1,2.8,65.4
"		102",백령도,1/15/2016,0,-2.9,2,,4.3,69.1
"		102",백령도,1/16/2016,1.6,0.1,3,,5,76.8
"		102",백령도,1/17/2016,1.3,-2.2,4,0,3.7,85.8
"		102",백령도,1/18/2016,-7.9,-10.6,-2.2,0,7.4,65.8
"		102",백령도,1/19/2016,-9.4,-11,-7.7,0.2,5.4,69.8
"		102",백령도,1/20/2016,-6,-8.2,-4.8,0,3,67.4
"		102",백령도,1/21/2016,-4.9,-6.1,-3.9,,2.7,59.3
"		102",백령도,1/22/2016,-5.8,-7.6,-4.2,0,3,57.4
"		102",백령도,1/23/2016,-12,-14.2,-7.6,0.4,8.8,65.8
"		102",백령도,1/24/2016,-10.5,-14.1,-7.4,2,5.4,73.8
"		102",백령도,1/25/2016,-4.7,-8.3,-1.6,0,2.8,65.4
"		102",백령도,1/26/2016,-0.2,-2.3,1.9,0,6,54
"		102",백령도,1/27/2016,0.1,-1.5,2.5,,2.7,46.6
"		102",백령도,1/28/2016,0.3,-1.3,2.5,,3.1,63.9
"		102",백령도,1/29/2016,-0.8,-1.5,0.1,,2.8,58
"		102",백령도,1/30/2016,-3.1,-3.7,-1.1,,3,61.5
"		102",백령도,1/31/2016,-4.9,-6.1,-3.4,,4.1,52.4
"		102",백령도,2/1/2016,-4.6,-6.7,-2.8,,3.5,51.1
"		102",백령도,2/2/2016,-1.6,-4.2,0.3,,2.9,43
"		102",백령도,2/3/2016,0.9,-0.5,2.9,,3.6,53.8
"		102",백령도,2/4/2016,-0.1,-1.5,1.9,,3.7,52.8
"		102",백령도,2/5/2016,-0.4,-1.7,2,,3.1,48.1
"		102",백령도,2/6/2016,-2.3,-3.3,-0.8,,3.2,45.8
"		102",백령도,2/7/2016,-0.6,-2.9,1.6,,3.5,50.8
"		102",백령도,2/8/2016,3.1,0.5,5.7,,7.8,58.1
"		102",백령도,2/9/2016,2.1,0.8,4.2,,3.8,47.1
"		102",백령도,2/10/2016,1.7,-0.8,3.6,,5.2,67
"		102",백령도,2/11/2016,5.5,2.5,8.4,27.6,9.5,62.6
"		102",백령도,2/12/2016,6.4,4.7,7.7,12.2,5.6,96.4
"		102",백령도,2/13/2016,4.5,-1.1,9.2,24.2,4.3,96.5
"		102",백령도,2/14/2016,-4.7,-6.9,-1.1,0,7.2,61.3
"		102",백령도,2/15/2016,-4.2,-7.1,-1.8,0.3,4.8,54.8
"		102",백령도,2/16/2016,0.2,-2,1.2,0.1,6.5,51.4
